City,Cuisine,Name,Price,Rating,Region,Url,Year,Zip Code,Latitude,Longitude
San Francisco,Mexican,Californios,$$$$,2,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/californios,2019,94110,37.75555,-122.417145
San Francisco,Contemporary,Lazy Bear,$$$$,2,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/lazy-bear,2019,94110,37.760204,-122.41969
San Francisco,Californian,Saison,$$$$,2,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/saison,2019,94107,37.76327,-122.41543
San Francisco,Indian,Campton Place,$$$$,2,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/campton-place,2019,94108,37.78923,-122.40665
San Francisco,Contemporary,Coi,$$$$,2,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/coi,2019,94133,37.79812,-122.40331
San Francisco,Italian,Acquerello,$$$$,2,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/acquerello,2019,94109,37.79167,-122.42131
Los Angeles,Japanese,Urasawa,$$$$,2,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/urasawa,2019,90210,34.067352,-118.40067
Los Angeles,Japanese,Sushi Ginza Onodera,$$$$,2,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/sushi-ginza-onodera559850,2019,N/A,34.08238,-118.37654
Los Angeles,Contemporary,Somni,$$$$,2,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/somni,2019,90048,34.070095,-118.37649
Los Angeles,Seafood,Providence,$$$$,2,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/providence,2019,90028,34.083523,-118.33019
Los Angeles,Contemporary,n/naka,$$$$,2,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/n-naka,2019,90034,34.02526,-118.41206
Los Angeles,Contemporary,Vespertine,$$$$,2,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/vespertine,2019,90232,34.024204,-118.38166
Chicago,Contemporary,Smyth,$$$$,2,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/smyth,2019,60607,41.885,-87.660736
Chicago,Contemporary,Oriole,$$$$,2,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/oriole,2019,60661,41.886196,-87.64513
Chicago,Contemporary,Acadia,$$$$,2,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/acadia,2019,60616,41.85904,-87.62562
Leynar,Creative,KOKS,$$$$,2,Denmark,https://guide.michelin.com/dk/en/faroe-islands/leynar/restaurant/koks558780,2019,335,62.13667,-7.022025
Henne,Classic cuisine,Henne Kirkeby Kro,$$$,2,Denmark,https://guide.michelin.com/dk/en/southern-denmark/henne/restaurant/henne-kirkeby-kro,2019,6854,55.72682,8.242021
København,Modern cuisine,a‚o‚c,$$$$,2,Denmark,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/a%E2%80%9Ao%E2%80%9Ac,2019,1302 K,55.68305,12.58921
København,Creative,noma,$$$$,2,Denmark,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/noma,2019,1432 K,55.68332,12.61006
København,Modern cuisine,Kadeau Copenhagen,$$$$,2,Denmark,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kadeau-copenhagen,2019,1408 K,55.67219,12.58848
Athína,French,Spondi,$$$$$,2,Greece,https://guide.michelin.com/gr/en/attica/athina/restaurant/spondi,2019,116 36,37.96525,23.742971
Hong Kong,Cantonese,Sun Tung Lok,$$,2,Hong Kong,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sun-tung-lok,2019,N/A,22.30099,114.17221
Hong Kong,Cantonese,Yan Toh Heen,$$$,2,Hong Kong,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yan-toh-heen,2019,N/A,22.293337,114.17395
Hong Kong,Cantonese,Tin Lung Heen,$$$,2,Hong Kong,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tin-lung-heen,2019,N/A,22.30357,114.16007
Hong Kong,Japanese,Tenku RyuGin,$$$$$,2,Hong Kong,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tenku-ryugin,2019,N/A,22.30331,114.16021
Hong Kong,Cantonese,Forum,$$,2,Hong Kong,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/forum,2019,N/A,22.281616,114.1824
Hong Kong,Sushi,Sushi Saito,$$$$$,2,Hong Kong,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sushi-saito,2019,N/A,22.286467,114.15677
Hong Kong,French contemporary,Pierre,$$$$,2,Hong Kong,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/pierre,2019,N/A,22.282127,114.15948
Hong Kong,Cantonese,Ying Jee Club,$$,2,Hong Kong,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ying-jee-club,2019,N/A,22.284338,114.156654
Hong Kong,French contemporary,Écriture,$$$,2,Hong Kong,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ecriture,2019,N/A,22.28315,114.1554
Hong Kong,Innovative,Ta Vie,$$$$$,2,Hong Kong,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ta-vie,2019,N/A,22.282766,114.15529
Hong Kong,French contemporary,Amber,$$$$,2,Hong Kong,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/amber569032,2019,N/A,22.280596,114.15764
Hong Kong,Japanese,Kashiwaya,$$$$,2,Hong Kong,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/kashiwaya,2019,N/A,22.280643,114.15674
Budapest,Modern cuisine,Onyx,$$$$$,2,Hungary,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/onyx,2019,1051,47.49712,19.05067
Macau,Hunanese and Sichuan,Feng Wei Ju,$,2,Macau,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/feng-wei-ju,2019,N/A,22.18996,113.54794
Macau,Chinese,Golden Flower,$$,2,Macau,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/golden-flower,2019,N/A,22.18753,113.54806
Macau,Japanese,Mizumi (Macau),$$,2,Macau,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/mizumi-macau,2019,N/A,22.188755,113.54488
Macau,French contemporary,The Tasting Room,$$$,2,Macau,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/the-tasting-room,2019,N/A,22.14958,113.56505
Macau,French contemporary,Alain Ducasse at Morpheus,$$$$$,2,Macau,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/alain-ducasse-at-morpheus,2019,N/A,22.14293,113.563774
New York,French,L'Atelier de Joël Robuchon,$$$$,2,New York City,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/l-atelier-de-joel-robuchon562505,2019,N/A,40.742905,-74.00769
New York,Korean,Jungsik,$$$$,2,New York City,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jungsik,2019,10013,40.718685,-74.00911
New York,Contemporary,Atera,$$$$,2,New York City,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atera,2019,10013,40.716797,-74.00565
New York,Contemporary,Jean-Georges,$$$$,2,New York City,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jean-georges,2019,10023,40.76907,-73.98155
New York,Seafood,Marea,$$$$,2,New York City,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/marea,2019,10019,40.76749,-73.98114
New York,Contemporary,Gabriel Kreuther,$$$$,2,New York City,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gabriel-kreuther,2019,10036,40.75397,-73.982025
New York,Japanese,Ichimura at Uchū,$$$$,2,New York City,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ichimura-at-uchu,2019,10002,40.721832,-73.99012
New York,Japanese,Sushi Ginza Onodera,$$$$,2,New York City,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-ginza-onodera,2019,10017,40.752396,-73.981575
New York,Contemporary,Ko,$$$$,2,New York City,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ko,2019,10003,40.72909,-73.98448
New York,Contemporary,The Modern,$$$$,2,New York City,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-modern,2019,10019,40.76106,-73.97628
New York,Scandinavian,Aquavit,$$$$,2,New York City,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aquavit,2019,10022,40.76078,-73.97214
New York,French,Daniel,$$$$,2,New York City,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/daniel,2019,10065,40.7666,-73.96745
New York,Scandinavian,Aska,$$$$,2,New York City,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aska,2019,11249,40.71222,-73.96642
New York,Contemporary,Blanca,$$$$,2,New York City,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/blanca,2019,11206,40.70492,-73.93354
City Centre,Modern French,Patrick Guilbaud,N/A,2,Ireland,https://guide.michelin.com/ie/en/dublin/city-centre/restaurant/patrick-guilbaud,2019,D2,53.33893,-6.25283
Rio de Janeiro - 22441,creative,Oro,$$$$$,2,Rio de Janeiro,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/oro,2019,015,-22.98601,-43.22471
São Paulo - 05416,creative,Tuju,$$$$$,2,Sao Paulo,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/tuju,2019,001,-23.55653,-46.69083
São Paulo - 01411,creative,D.O.M.,$$$$$,2,Sao Paulo,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/d-o-m,2019,011,-23.56618,-46.66742
Seoul,Sushi,Kojima,$$$$$,2,South Korea,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/kojima,2019,N/A,37.52559,127.04193
Seoul,Korean contemporary,Jungsik,$$$,2,South Korea,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/jungsik511965,2019,N/A,37.525585,127.04107
Seoul,Korean,Kwonsooksoo,$$$,2,South Korea,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/kwonsooksoo,2019,N/A,37.526752,127.03571
Seoul,Korean contemporary,Mingles,$$$,2,South Korea,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/mingles,2019,N/A,37.52219,127.0392
Seoul,Innovative,Alla Prima,$$$,2,South Korea,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/alla-prima,2019,N/A,37.51844,127.03008
Singapore,Japanese contemporary,Waku Ghin,$$$$$,2,Singapore,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/waku-ghin,2018,N/A,1.283175,103.8598
Singapore,French contemporary,Odette,$$$$,2,Singapore,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/odette,2018,N/A,1.2896459,103.8516
Singapore,Sushi,Shoukouwa,$$$$$,2,Singapore,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shoukouwa,2018,N/A,1.2863698,103.854
Singapore,Chinese,Shisen Hanten,$,2,Singapore,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shisen-hanten,2018,N/A,1.302395,103.8365
Singapore,French,Les Amis,$$$,2,Singapore,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/les-amis,2018,N/A,1.3066648,103.8314
Järpen,Creative,Fäviken Magasinet,$$$$,2,Sweden,https://guide.michelin.com/se/en/jamtland/jarpen/restaurant/faviken-magasinet,2019,837 94,63.43626,13.29337
Stockholm,Creative,Gastrologik,$$$$,2,Sweden,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/gastrologik,2019,114 51,59.33365,18.0807
Stockholm,Creative,Oaxen Krog,$$$$,2,Sweden,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/oaxen-krog,2019,11521,59.322342,18.101831
Malmö,Creative,Vollmers,$$$$,2,Sweden,https://guide.michelin.com/se/en/skane/malmo/restaurant/vollmers,2019,21133,55.604427,12.995848
Skåne-Tranås,Creative,Daniel Berlin,$$$$,2,Sweden,https://guide.michelin.com/se/en/skane/skane-tranas/restaurant/daniel-berlin,2019,273 92,55.61246,13.99265
Taipei,Innovative,RAW,$$$,2,Taipei,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/raw,2019,110,25.082666,121.559525
Taipei,Japanese contemporary,Shoun RyuGin,$$$$,2,Taipei,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/shoun-ryugin,2019,110,25.08258,121.5595
Taipei,Innovative,Taïrroir,$$$,2,Taipei,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/tairroir,2019,110,25.082718,121.559296
Taipei,Sushi,Sushi Amamoto,$$$$,2,Taipei,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/sushi-amamoto,2019,110,25.037945,121.55487
Taipei,Sichuan-Huai Yang,The Guest House,$$,2,Taipei,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/the-guest-house,2019,110,25.04486,121.52198
Bangkok,Innovative,Gaggan,$$$$$,2,Thailand,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/gaggan,2019,N/A,13.737679,100.542145
Bangkok,European contemporary,Sühring,$$$$,2,Thailand,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/suhring,2019,N/A,13.710947,100.545654
Bangkok,Innovative,Mezzaluna,$$$$$,2,Thailand,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/mezzaluna,2019,N/A,13.722148,100.51691
Bangkok,French contemporary,Le Normandie,$$$$,2,Thailand,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/le-normandie,2019,N/A,13.723197,100.513855
"Washington, D.C.",Contemporary,minibar,$$$$,2,Washington DC,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/minibar,2019,20004,38.896294,-77.02386
"Washington, D.C.",Contemporary,Pineapple and Pearls,$$$$,2,Washington DC,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/pineapple-and-pearls,2019,20003,38.880707,-76.99514
Auchterarder,Creative French,Andrew Fairlie at Gleneagles,N/A,2,United Kingdom,https://guide.michelin.com/gb/en/perth-and-kinross/auchterarder/restaurant/andrew-fairlie-at-gleneagles,2019,PH3 1NF,56.28339,-3.75149
Cartmel,Creative,L'Enclume,N/A,2,United Kingdom,https://guide.michelin.com/gb/en/cumbria/cartmel/restaurant/l-enclume,2019,LA11 6PZ,54.201885,-2.953807
Summerhouse,Modern British,Raby Hunt,N/A,2,United Kingdom,https://guide.michelin.com/gb/en/darlington/summerhouse/restaurant/raby-hunt,2019,DL2 3UD,54.56647,-1.689258
Aughton,Modern British,Moor Hall,N/A,2,United Kingdom,https://guide.michelin.com/gb/en/lancashire/aughton/restaurant/moor-hall,2019,L39 6RT,53.54162,-2.8895495
Nottingham,Creative,Restaurant Sat Bains,N/A,2,United Kingdom,https://guide.michelin.com/gb/en/nottingham/nottingham/restaurant/restaurant-sat-bains,2019,NG7 2SA,52.92438,-1.1733198
Port Isaac,Seafood,Restaurant Nathan Outlaw,N/A,2,United Kingdom,https://guide.michelin.com/gb/en/cornwall/port-isaac/restaurant/restaurant-nathan-outlaw,2019,PL29 3SB,50.594086,-4.82854
Great Milton,French,Belmond Le Manoir aux Quat' Saisons,N/A,2,United Kingdom,https://guide.michelin.com/gb/en/oxfordshire/great-milton/restaurant/belmond-le-manoir-aux-quat-saisons,2019,OX44 7PD,51.71674,-1.09187
Cambridge,Modern cuisine,Midsummer House,N/A,2,United Kingdom,https://guide.michelin.com/gb/en/cambridgeshire/cambridge/restaurant/midsummer-house,2019,CB4 1HA,52.21243,0.12779
Marlow,Modern British,Hand and Flowers,N/A,2,United Kingdom,https://guide.michelin.com/gb/en/buckinghamshire/marlow/restaurant/hand-and-flowers,2019,SL7 2BP,51.57031,-0.78113
North Kensington,Modern cuisine,Ledbury,N/A,2,United Kingdom,https://guide.michelin.com/gb/en/greater-london/north-kensington/restaurant/ledbury,2019,W11 2AQ,51.51674,-0.20007
North Kensington,Modern British,CORE by Clare Smyth,N/A,2,United Kingdom,https://guide.michelin.com/gb/en/greater-london/north-kensington/restaurant/core-by-clare-smyth,2019,W11 2PN,51.51261,-0.2030516
Mayfair,French,Le Gavroche,N/A,2,United Kingdom,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/le-gavroche,2019,W1K 7QR,51.51127,-0.15517
Bloomsbury,Modern cuisine,Kitchen Table at Bubbledogs,N/A,2,United Kingdom,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/kitchen-table-at-bubbledogs,2019,W1T 4QG,51.52041,-0.13647
Mayfair,Modern cuisine,Hélène Darroze at The Connaught,N/A,2,United Kingdom,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/helene-darroze-at-the-connaught,2019,W1K 2AL,51.5101,-0.1495701
Hyde Park,Traditional British,Dinner by Heston Blumenthal,N/A,2,United Kingdom,https://guide.michelin.com/gb/en/greater-london/hyde-park/restaurant/dinner-by-heston-blumenthal,2019,SW1X 7LA,51.50208,-0.16011
Mayfair,Japanese,Umu,N/A,2,United Kingdom,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/umu,2019,W1J 6LX,51.5113,-0.14455
Mayfair,Modern French,Sketch (The Lecture Room & Library),N/A,2,United Kingdom,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/sketch-the-lecture-room-library,2019,W1S 2XG,51.51287,-0.14136
Mayfair,Creative,Greenhouse,N/A,2,United Kingdom,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/greenhouse69393,2019,W1J 5NY,51.50769,-0.14926
Chelsea,French,Claude Bosi at Bibendum,N/A,2,United Kingdom,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/claude-bosi-at-bibendum,2019,SW3 6RD,51.49341,-0.1690893
